,file_list,spatial_coordinates,metadata
2354,/snow_leopard_6/00039.jpg,"[2,2,45,889,669]",{'1': '0'}
2355,/snow_leopard_6/00040.jpg,"[2,2,48,868,668]",{'1': '0'}
2356,/snow_leopard_6/00041.jpg,"[2,2,47,852,669]",{'1': '0'}
2357,/snow_leopard_6/00042.jpg,"[2,0,46,842,670]",{'1': '0'}
2358,/snow_leopard_6/00043.jpg,"[2,0,48,839,667]",{'1': '0'}
2359,/snow_leopard_6/00044.jpg,"[2,0,39,841,676]",{'1': '0'}
2360,/snow_leopard_6/00045.jpg,"[2,2,25,842,691]",{'1': '0'}
2361,/snow_leopard_6/00046.jpg,"[2,2,25,842,691]",{'1': '0'}
2362,/snow_leopard_6/00047.jpg,"[2,2,25,842,691]",{'1': '0'}
2363,/snow_leopard_7/00000.jpg,"[2,911,244,124,183]",{'1': '0'}
2364,/snow_leopard_7/00001.jpg,"[2,900,188,139,217]",{'1': '0'}
2365,/snow_leopard_7/00002.jpg,"[2,884,132,161,252]",{'1': '0'}
2366,/snow_leopard_7/00003.jpg,"[2,854,75,200,290]",{'1': '0'}
2367,/snow_leopard_7/00004.jpg,"[2,834,43,241,312]",{'1': '0'}
2368,/snow_leopard_7/00005.jpg,"[2,820,20,281,328]",{'1': '0'}
2369,/snow_leopard_7/00006.jpg,"[2,806,38,329,331]",{'1': '0'}
2370,/snow_leopard_7/00007.jpg,"[2,794,53,377,331]",{'1': '0'}
2371,/snow_leopard_7/00008.jpg,"[2,789,68,421,322]",{'1': '0'}
2372,/snow_leopard_7/00009.jpg,"[2,779,94,475,304]",{'1': '0'}
2373,/snow_leopard_7/00010.jpg,"[2,768,125,511,285]",{'1': '0'}
2374,/snow_leopard_7/00011.jpg,"[2,764,131,515,291]",{'1': '0'}
2375,/snow_leopard_7/00012.jpg,"[2,762,143,517,298]",{'1': '0'}
2376,/snow_leopard_7/00013.jpg,"[2,767,170,512,297]",{'1': '0'}
2377,/snow_leopard_7/00014.jpg,"[2,765,183,514,295]",{'1': '0'}
2378,/snow_leopard_7/00015.jpg,"[2,761,192,518,291]",{'1': '0'}
2379,/snow_leopard_7/00016.jpg,"[2,778,188,501,307]",{'1': '0'}
2380,/snow_leopard_7/00017.jpg,"[2,789,186,490,311]",{'1': '0'}
2381,/snow_leopard_7/00018.jpg,"[2,789,183,490,295]",{'1': '0'}
2382,/snow_leopard_7/00019.jpg,"[2,791,182,483,312]",{'1': '0'}
2383,/snow_leopard_7/00020.jpg,"[2,795,181,457,346]",{'1': '0'}
2384,/snow_leopard_7/00021.jpg,"[2,786,175,439,327]",{'1': '0'}
2385,/snow_leopard_7/00022.jpg,"[2,780,161,406,322]",{'1': '0'}
2386,/snow_leopard_7/00023.jpg,"[2,781,131,342,347]",{'1': '0'}
2387,/snow_leopard_7/00024.jpg,"[2,779,102,293,364]",{'1': '0'}
2388,/snow_leopard_7/00025.jpg,"[2,776,73,251,375]",{'1': '0'}
2389,/snow_leopard_7/00026.jpg,"[2,765,66,212,377]",{'1': '0'}
2390,/snow_leopard_7/00027.jpg,"[2,753,62,192,366]",{'1': '0'}
2391,/snow_leopard_7/00028.jpg,"[2,739,65,214,327]",{'1': '0'}
2392,/snow_leopard_7/00029.jpg,"[2,715,75,250,309]",{'1': '0'}
2393,/snow_leopard_7/00030.jpg,"[2,687,89,293,302]",{'1': '0'}
2394,/snow_leopard_7/00031.jpg,"[2,667,118,335,261]",{'1': '0'}
2395,/snow_leopard_8/00000.jpg,"[2,662,182,410,351]",{'1': '0'}
2396,/snow_leopard_8/00001.jpg,"[2,660,182,402,344]",{'1': '0'}
2397,/snow_leopard_8/00002.jpg,"[2,653,185,400,346]",{'1': '0'}
2398,/snow_leopard_8/00003.jpg,"[2,638,195,406,364]",{'1': '0'}
2399,/snow_leopard_8/00004.jpg,"[2,627,200,395,423]",{'1': '0'}
2400,/snow_leopard_8/00005.jpg,"[2,617,201,376,503]",{'1': '0'}
2401,/snow_leopard_8/00006.jpg,"[2,605,161,276,548]",{'1': '0'}
2402,/snow_leopard_8/00007.jpg,"[2,593,132,195,562]",{'1': '0'}
2403,/snow_leopard_8/00008.jpg,"[2,579,121,153,518]",{'1': '0'}
2404,/snow_leopard_8/00009.jpg,"[2,563,168,161,430]",{'1': '0'}
2405,/snow_leopard_8/00010.jpg,"[2,546,244,192,321]",{'1': '0'}
2406,/snow_leopard_8/00011.jpg,"[2,532,277,215,252]",{'1': '0'}
2407,/snow_leopard_8/00012.jpg,"[2,522,293,241,197]",{'1': '0'}
2408,/snow_leopard_8/00013.jpg,"[2,522,278,266,169]",{'1': '0'}
2409,/snow_leopard_8/00014.jpg,"[2,516,260,295,187]",{'1': '0'}
2410,/snow_leopard_8/00015.jpg,"[2,505,241,327,227]",{'1': '0'}
2411,/snow_leopard_8/00016.jpg,"[2,495,217,353,226]",{'1': '0'}
2412,/snow_leopard_8/00017.jpg,"[2,489,195,374,230]",{'1': '0'}
2413,/snow_leopard_8/00018.jpg,"[2,493,178,382,241]",{'1': '0'}
2414,/snow_leopard_8/00019.jpg,"[2,490,168,400,239]",{'1': '0'}
2415,/snow_leopard_8/00020.jpg,"[2,486,161,420,230]",{'1': '0'}
2416,/snow_leopard_8/00021.jpg,"[2,493,160,427,228]",{'1': '0'}
2417,/snow_leopard_8/00022.jpg,"[2,497,157,433,224]",{'1': '0'}
2418,/snow_leopard_8/00023.jpg,"[2,496,151,436,219]",{'1': '0'}
2419,/snow_leopard_8/00024.jpg,"[2,544,150,385,222]",{'1': '0'}
2420,/snow_leopard_8/00025.jpg,"[2,617,151,307,231]",{'1': '0'}
2421,/snow_leopard_8/00026.jpg,"[2,601,140,318,272]",{'1': '0'}
2422,/snow_leopard_8/00027.jpg,"[2,582,133,328,298]",{'1': '0'}
2423,/snow_leopard_8/00028.jpg,"[2,554,130,344,298]",{'1': '0'}
2424,/snow_leopard_8/00029.jpg,"[2,536,124,348,295]",{'1': '0'}
2425,/snow_leopard_8/00030.jpg,"[2,522,116,348,290]",{'1': '0'}
2426,/snow_leopard_8/00031.jpg,"[2,503,108,368,288]",{'1': '0'}
2427,/snow_leopard_8/00032.jpg,"[2,490,100,373,285]",{'1': '0'}
2428,/snow_leopard_8/00033.jpg,"[2,489,91,350,283]",{'1': '0'}
2429,/snow_leopard_8/00034.jpg,"[2,485,81,346,283]",{'1': '0'}
2430,/snow_leopard_8/00035.jpg,"[2,480,70,352,285]",{'1': '0'}
2431,/snow_leopard_8/00036.jpg,"[2,468,63,346,283]",{'1': '0'}
2432,/snow_leopard_8/00037.jpg,"[2,453,60,352,277]",{'1': '0'}
2433,/snow_leopard_8/00038.jpg,"[2,436,61,377,274]",{'1': '0'}
2434,/snow_leopard_8/00039.jpg,"[2,420,70,418,270]",{'1': '0'}
2435,/snow_leopard_8/00040.jpg,"[2,404,84,468,266]",{'1': '0'}
2436,/snow_leopard_8/00041.jpg,"[2,440,72,461,367]",{'1': '0'}
2437,/snow_leopard_8/00042.jpg,"[2,496,75,430,455]",{'1': '0'}
2438,/snow_leopard_8/00043.jpg,"[2,587,112,350,512]",{'1': '0'}
2439,/snow_leopard_8/00044.jpg,"[2,637,157,299,487]",{'1': '0'}
2440,/snow_leopard_8/00045.jpg,"[2,666,204,263,422]",{'1': '0'}
2441,/snow_leopard_8/00046.jpg,"[2,675,272,282,319]",{'1': '0'}
2442,/snow_leopard_8/00047.jpg,"[2,700,305,281,256]",{'1': '0'}
2443,/spider_tailed_horned_viper_0/00000.jpg,"[2,569,311,433,266]",{'1': '0'}
2444,/spider_tailed_horned_viper_0/00001.jpg,"[2,634,285,383,292]",{'1': '0'}
2445,/spider_tailed_horned_viper_0/00002.jpg,"[2,689,279,353,309]",{'1': '0'}
2446,/spider_tailed_horned_viper_0/00003.jpg,"[2,725,311,358,308]",{'1': '0'}
2447,/spider_tailed_horned_viper_0/00004.jpg,"[2,751,351,370,313]",{'1': '0'}
2448,/spider_tailed_horned_viper_0/00005.jpg,"[2,772,394,385,323]",{'1': '0'}
2449,/spider_tailed_horned_viper_0/00006.jpg,"[2,761,409,372,308]",{'1': '0'}
2450,/spider_tailed_horned_viper_0/00007.jpg,"[2,762,402,351,307]",{'1': '0'}
2451,/spider_tailed_horned_viper_0/00008.jpg,"[2,785,350,313,334]",{'1': '0'}
2452,/spider_tailed_horned_viper_0/00009.jpg,"[2,803,306,279,356]",{'1': '0'}
2453,/spider_tailed_horned_viper_0/00010.jpg,"[2,817,264,247,379]",{'1': '0'}
2454,/spider_tailed_horned_viper_0/00011.jpg,"[2,746,248,265,363]",{'1': '0'}
2455,/spider_tailed_horned_viper_0/00012.jpg,"[2,686,226,272,357]",{'1': '0'}
2456,/spider_tailed_horned_viper_0/00013.jpg,"[2,651,191,259,371]",{'1': '0'}
2457,/spider_tailed_horned_viper_0/00014.jpg,"[2,626,174,239,376]",{'1': '0'}
2458,/spider_tailed_horned_viper_0/00015.jpg,"[2,605,165,220,374]",{'1': '0'}
2459,/spider_tailed_horned_viper_2/00000.jpg,"[2,0,206,34,176]",{'1': '0'}
2460,/spider_tailed_horned_viper_2/00001.jpg,"[2,0,206,34,176]",{'1': '0'}
2461,/spider_tailed_horned_viper_2/00002.jpg,"[2,0,206,34,176]",{'1': '0'}
2462,/spider_tailed_horned_viper_2/00003.jpg,"[2,0,197,64,185]",{'1': '0'}
2463,/spider_tailed_horned_viper_2/00004.jpg,"[2,0,185,93,197]",{'1': '0'}
2464,/spider_tailed_horned_viper_2/00005.jpg,"[2,0,172,122,210]",{'1': '0'}
2465,/spider_tailed_horned_viper_2/00006.jpg,"[2,0,179,132,203]",{'1': '0'}
2466,/spider_tailed_horned_viper_2/00007.jpg,"[2,0,180,150,202]",{'1': '0'}
2467,/spider_tailed_horned_viper_2/00008.jpg,"[2,0,170,179,212]",{'1': '0'}
2468,/spider_tailed_horned_viper_2/00009.jpg,"[2,0,162,209,220]",{'1': '0'}
2469,/spider_tailed_horned_viper_2/00010.jpg,"[2,0,157,240,225]",{'1': '0'}
2470,/spider_tailed_horned_viper_2/00011.jpg,"[2,0,160,297,234]",{'1': '0'}
2471,/spider_tailed_horned_viper_2/00012.jpg,"[2,0,161,350,249]",{'1': '0'}
2472,/spider_tailed_horned_viper_2/00013.jpg,"[2,0,157,395,280]",{'1': '0'}
2473,/spider_tailed_horned_viper_2/00014.jpg,"[2,0,154,419,292]",{'1': '0'}
2474,/spider_tailed_horned_viper_2/00015.jpg,"[2,0,153,431,293]",{'1': '0'}
2475,/spider_tailed_horned_viper_2/00016.jpg,"[2,15,169,431,298]",{'1': '0'}
2476,/spider_tailed_horned_viper_2/00017.jpg,"[2,28,176,427,304]",{'1': '0'}
2477,/spider_tailed_horned_viper_2/00018.jpg,"[2,17,168,437,309]",{'1': '0'}
2478,/spider_tailed_horned_viper_2/00019.jpg,"[2,26,160,435,316]",{'1': '0'}
2479,/spider_tailed_horned_viper_2/00020.jpg,"[2,45,154,428,323]",{'1': '0'}
2480,/spider_tailed_horned_viper_2/00021.jpg,"[2,57,149,428,325]",{'1': '0'}
2481,/spider_tailed_horned_viper_2/00022.jpg,"[2,71,148,427,327]",{'1': '0'}
2482,/spider_tailed_horned_viper_2/00023.jpg,"[2,88,153,425,334]",{'1': '0'}
2483,/spider_tailed_horned_viper_2/00024.jpg,"[2,109,159,424,343]",{'1': '0'}
2484,/spider_tailed_horned_viper_2/00025.jpg,"[2,132,168,424,350]",{'1': '0'}
2485,/spider_tailed_horned_viper_2/00026.jpg,"[2,164,184,430,349]",{'1': '0'}
2486,/spider_tailed_horned_viper_2/00027.jpg,"[2,189,197,434,349]",{'1': '0'}
2487,/spider_tailed_horned_viper_2/00028.jpg,"[2,204,204,428,347]",{'1': '0'}
2488,/spider_tailed_horned_viper_2/00029.jpg,"[2,209,206,433,351]",{'1': '0'}
2489,/spider_tailed_horned_viper_2/00030.jpg,"[2,211,205,441,357]",{'1': '0'}
2490,/spider_tailed_horned_viper_2/00031.jpg,"[2,209,198,439,360]",{'1': '0'}
2491,/spider_tailed_horned_viper_2/00032.jpg,"[2,208,194,443,364]",{'1': '0'}
2492,/spider_tailed_horned_viper_2/00033.jpg,"[2,208,194,458,369]",{'1': '0'}
2493,/spider_tailed_horned_viper_2/00034.jpg,"[2,209,187,474,377]",{'1': '0'}
2494,/spider_tailed_horned_viper_2/00035.jpg,"[2,209,179,491,384]",{'1': '0'}
2495,/spider_tailed_horned_viper_2/00036.jpg,"[2,209,187,488,386]",{'1': '0'}
2496,/spider_tailed_horned_viper_2/00037.jpg,"[2,208,199,480,378]",{'1': '0'}
2497,/spider_tailed_horned_viper_2/00038.jpg,"[2,208,214,464,356]",{'1': '0'}
2498,/spider_tailed_horned_viper_2/00039.jpg,"[2,159,220,507,345]",{'1': '0'}
2499,/spider_tailed_horned_viper_2/00040.jpg,"[2,87,220,578,343]",{'1': '0'}
2500,/spider_tailed_horned_viper_2/00041.jpg,"[2,39,239,645,338]",{'1': '0'}
2501,/spider_tailed_horned_viper_2/00042.jpg,"[2,3,259,690,330]",{'1': '0'}
2502,/spider_tailed_horned_viper_2/00043.jpg,"[2,0,275,676,322]",{'1': '0'}
2503,/spider_tailed_horned_viper_2/00044.jpg,"[2,0,279,654,336]",{'1': '0'}
2504,/spider_tailed_horned_viper_2/00045.jpg,"[2,0,276,627,361]",{'1': '0'}
2505,/spider_tailed_horned_viper_2/00046.jpg,"[2,0,271,606,349]",{'1': '0'}
2506,/spider_tailed_horned_viper_2/00047.jpg,"[2,0,262,584,350]",{'1': '0'}
2507,/spider_tailed_horned_viper_2/00048.jpg,"[2,0,247,558,379]",{'1': '0'}
2508,/spider_tailed_horned_viper_2/00049.jpg,"[2,0,236,548,387]",{'1': '0'}
2509,/spider_tailed_horned_viper_2/00050.jpg,"[2,0,225,545,387]",{'1': '0'}
2510,/spider_tailed_horned_viper_2/00051.jpg,"[2,0,219,546,391]",{'1': '0'}
2511,/spider_tailed_horned_viper_2/00052.jpg,"[2,0,213,551,414]",{'1': '0'}
2512,/spider_tailed_horned_viper_2/00053.jpg,"[2,0,213,568,474]",{'1': '0'}
2513,/spider_tailed_horned_viper_2/00054.jpg,"[2,0,204,581,485]",{'1': '0'}
2514,/spider_tailed_horned_viper_2/00055.jpg,"[2,0,190,594,473]",{'1': '0'}
2515,/spider_tailed_horned_viper_3/00000.jpg,"[2,87,192,1175,308]",{'1': '0'}
2516,/spider_tailed_horned_viper_3/00001.jpg,"[2,89,194,1173,306]",{'1': '0'}
2517,/spider_tailed_horned_viper_3/00002.jpg,"[2,91,195,1171,306]",{'1': '0'}
2518,/spider_tailed_horned_viper_3/00003.jpg,"[2,93,194,1169,311]",{'1': '0'}
2519,/spider_tailed_horned_viper_3/00004.jpg,"[2,97,194,1164,314]",{'1': '0'}
2520,/spider_tailed_horned_viper_3/00005.jpg,"[2,99,196,1161,315]",{'1': '0'}
2521,/spider_tailed_horned_viper_3/00006.jpg,"[2,103,193,1154,313]",{'1': '0'}
2522,/spider_tailed_horned_viper_3/00007.jpg,"[2,106,193,1154,314]",{'1': '0'}
2523,/spider_tailed_horned_viper_3/00008.jpg,"[2,106,197,1166,321]",{'1': '0'}
2524,/spider_tailed_horned_viper_3/00009.jpg,"[2,108,198,1167,321]",{'1': '0'}
2525,/spider_tailed_horned_viper_3/00010.jpg,"[2,108,198,1166,316]",{'1': '0'}
2526,/spider_tailed_horned_viper_3/00011.jpg,"[2,100,197,1174,308]",{'1': '0'}
2527,/spider_tailed_horned_viper_3/00012.jpg,"[2,97,198,1178,290]",{'1': '0'}
2528,/spider_tailed_horned_viper_3/00013.jpg,"[2,102,205,1173,253]",{'1': '0'}
2529,/spider_tailed_horned_viper_3/00014.jpg,"[2,99,206,1176,247]",{'1': '0'}
2530,/spider_tailed_horned_viper_3/00015.jpg,"[2,90,203,1185,258]",{'1': '0'}
2531,/spider_tailed_horned_viper_3/00016.jpg,"[2,91,204,1181,242]",{'1': '0'}
2532,/spider_tailed_horned_viper_3/00017.jpg,"[2,94,204,1168,231]",{'1': '0'}
2533,/spider_tailed_horned_viper_3/00018.jpg,"[2,103,200,1135,232]",{'1': '0'}
2534,/spider_tailed_horned_viper_3/00019.jpg,"[2,103,198,1120,233]",{'1': '0'}
2535,/spider_tailed_horned_viper_3/00020.jpg,"[2,99,197,1114,235]",{'1': '0'}
2536,/spider_tailed_horned_viper_3/00021.jpg,"[2,106,201,1064,226]",{'1': '0'}
2537,/spider_tailed_horned_viper_3/00022.jpg,"[2,110,206,1014,219]",{'1': '0'}
2538,/spider_tailed_horned_viper_3/00023.jpg,"[2,105,210,966,221]",{'1': '0'}
2539,/spider_tailed_horned_viper_3/00024.jpg,"[2,102,218,945,220]",{'1': '0'}
2540,/spider_tailed_horned_viper_3/00025.jpg,"[2,99,225,939,224]",{'1': '0'}
2541,/spider_tailed_horned_viper_3/00026.jpg,"[2,105,226,887,231]",{'1': '0'}
2542,/spider_tailed_horned_viper_3/00027.jpg,"[2,109,228,843,241]",{'1': '0'}
2543,/spider_tailed_horned_viper_3/00028.jpg,"[2,105,230,817,258]",{'1': '0'}
2544,/spider_tailed_horned_viper_3/00029.jpg,"[2,103,231,808,269]",{'1': '0'}
2545,/spider_tailed_horned_viper_3/00030.jpg,"[2,102,232,807,278]",{'1': '0'}
2546,/spider_tailed_horned_viper_3/00031.jpg,"[2,98,238,759,290]",{'1': '0'}
2547,/arctic_fox/00000.jpg,"[2,425,242,190,133]",{'1': '1'}
2548,/arctic_fox/00001.jpg,"[2,427,241,192,136]",{'1': '1'}
2549,/arctic_fox/00002.jpg,"[2,427,239,192,139]",{'1': '1'}
2550,/arctic_fox/00003.jpg,"[2,425,235,188,142]",{'1': '1'}
2551,/arctic_fox/00004.jpg,"[2,425,239,187,136]",{'1': '1'}
2552,/arctic_fox/00005.jpg,"[2,425,246,189,126]",{'1': '1'}
2553,/arctic_fox/00006.jpg,"[2,423,245,182,131]",{'1': '1'}
2554,/arctic_fox/00007.jpg,"[2,421,244,166,134]",{'1': '0'}
2555,/arctic_fox/00008.jpg,"[2,421,242,133,133]",{'1': '0'}
2556,/arctic_fox/00009.jpg,"[2,408,247,117,128]",{'1': '0'}
2557,/arctic_fox/00010.jpg,"[2,389,258,111,119]",{'1': '0'}
2558,/arctic_fox/00011.jpg,"[2,341,262,143,118]",{'1': '0'}
2559,/arctic_fox/00012.jpg,"[2,294,266,169,118]",{'1': '0'}
2560,/arctic_fox/00013.jpg,"[2,247,270,182,122]",{'1': '0'}
2561,/arctic_fox/00014.jpg,"[2,208,277,180,119]",{'1': '0'}
2562,/arctic_fox/00015.jpg,"[2,175,283,167,114]",{'1': '0'}
2563,/arctic_fox/00016.jpg,"[2,151,284,130,102]",{'1': '0'}
2564,/arctic_fox/00017.jpg,"[2,128,282,107,96]",{'1': '0'}
2565,/arctic_fox/00018.jpg,"[2,111,276,103,100]",{'1': '0'}
2566,/arctic_fox/00019.jpg,"[2,81,267,113,106]",{'1': '0'}
2567,/arctic_fox/00020.jpg,"[2,45,259,129,109]",{'1': '0'}
2568,/arctic_fox/00021.jpg,"[2,15,257,144,113]",{'1': '0'}
2569,/arctic_fox/00022.jpg,"[2,0,249,149,121]",{'1': '0'}
2570,/arctic_fox/00023.jpg,"[2,0,230,149,135]",{'1': '0'}
2571,/arctic_fox/00024.jpg,"[2,0,224,151,139]",{'1': '0'}
2572,/arctic_fox/00025.jpg,"[2,0,223,154,139]",{'1': '0'}
2573,/arctic_fox/00026.jpg,"[2,9,217,165,143]",{'1': '0'}
2574,/arctic_fox/00027.jpg,"[2,31,210,163,148]",{'1': '0'}
2575,/arctic_fox/00028.jpg,"[2,59,207,160,148]",{'1': '0'}
2576,/arctic_fox/00029.jpg,"[2,89,209,155,146]",{'1': '0'}
2577,/arctic_fox/00030.jpg,"[2,120,215,149,140]",{'1': '0'}
2578,/arctic_fox/00031.jpg,"[2,149,215,143,139]",{'1': '0'}
2579,/arctic_fox/00032.jpg,"[2,170,213,135,142]",{'1': '0'}
2580,/arctic_fox/00033.jpg,"[2,180,209,118,150]",{'1': '0'}
2581,/arctic_fox/00034.jpg,"[2,193,223,107,171]",{'1': '0'}
2582,/arctic_fox/00035.jpg,"[2,209,246,99,195]",{'1': '0'}
2583,/arctic_fox/00036.jpg,"[2,236,274,98,197]",{'1': '0'}
2584,/arctic_fox/00037.jpg,"[2,264,313,101,180]",{'1': '0'}
2585,/arctic_fox/00038.jpg,"[2,296,375,114,128]",{'1': '0'}
2586,/arctic_fox/00039.jpg,"[2,336,381,118,121]",{'1': '0'}
2587,/arctic_fox/00040.jpg,"[2,379,360,119,136]",{'1': '0'}
2588,/arctic_fox/00041.jpg,"[2,411,340,137,156]",{'1': '0'}
2589,/arctic_fox/00042.jpg,"[2,445,326,163,176]",{'1': '0'}
2590,/arctic_fox/00043.jpg,"[2,483,327,204,193]",{'1': '0'}
2591,/arctic_fox/00044.jpg,"[2,522,335,247,198]",{'1': '0'}
2592,/arctic_fox/00045.jpg,"[2,562,347,289,194]",{'1': '0'}
2593,/arctic_fox/00046.jpg,"[2,587,381,330,197]",{'1': '0'}
2594,/arctic_fox/00047.jpg,"[2,624,408,352,188]",{'1': '0'}
2595,/arctic_wolf_0/00000.jpg,"[2,0,416,64,68]",{'1': '0'}
2596,/arctic_wolf_0/00001.jpg,"[2,3,414,68,73]",{'1': '0'}
2597,/arctic_wolf_0/00002.jpg,"[2,7,412,73,77]",{'1': '0'}
2598,/arctic_wolf_0/00003.jpg,"[2,14,414,76,75]",{'1': '0'}
2599,/arctic_wolf_0/00004.jpg,"[2,22,415,73,75]",{'1': '0'}
2600,/arctic_wolf_0/00005.jpg,"[2,32,415,64,76]",{'1': '0'}
2601,/arctic_wolf_0/00006.jpg,"[2,34,418,70,74]",{'1': '0'}
2602,/arctic_wolf_0/00007.jpg,"[2,39,420,72,72]",{'1': '0'}
2603,/arctic_wolf_0/00008.jpg,"[2,51,420,62,73]",{'1': '0'}
2604,/arctic_wolf_0/00009.jpg,"[2,59,420,60,72]",{'1': '0'}
2605,/arctic_wolf_0/00010.jpg,"[2,64,421,62,71]",{'1': '0'}
2606,/arctic_wolf_0/00011.jpg,"[2,72,423,61,69]",{'1': '0'}
2607,/arctic_wolf_0/00012.jpg,"[2,78,424,61,69]",{'1': '0'}
2608,/arctic_wolf_0/00013.jpg,"[2,80,423,65,70]",{'1': '0'}
2609,/arctic_wolf_0/00014.jpg,"[2,86,424,65,70]",{'1': '0'}
2610,/arctic_wolf_0/00015.jpg,"[2,93,427,66,68]",{'1': '0'}
2611,/arctic_wolf_0/00016.jpg,"[2,104,428,62,67]",{'1': '0'}
2612,/arctic_wolf_0/00017.jpg,"[2,115,429,59,66]",{'1': '0'}
2613,/arctic_wolf_0/00018.jpg,"[2,122,429,61,66]",{'1': '0'}
2614,/arctic_wolf_0/00019.jpg,"[2,125,429,65,66]",{'1': '0'}
2615,/arctic_wolf_0/00020.jpg,"[2,127,428,69,67]",{'1': '0'}
2616,/arctic_wolf_0/00021.jpg,"[2,132,429,70,68]",{'1': '0'}
2617,/arctic_wolf_0/00022.jpg,"[2,139,429,70,70]",{'1': '0'}
2618,/arctic_wolf_0/00023.jpg,"[2,150,429,66,70]",{'1': '0'}
2619,/arctic_wolf_0/00024.jpg,"[2,159,429,61,73]",{'1': '0'}
2620,/arctic_wolf_0/00025.jpg,"[2,167,430,56,75]",{'1': '0'}
2621,/arctic_wolf_0/00026.jpg,"[2,171,429,54,76]",{'1': '0'}
2622,/arctic_wolf_0/00027.jpg,"[2,175,429,52,76]",{'1': '0'}
2623,/arctic_wolf_0/00028.jpg,"[2,178,429,50,78]",{'1': '0'}
2624,/arctic_wolf_0/00029.jpg,"[2,182,431,48,76]",{'1': '0'}
2625,/arctic_wolf_0/00030.jpg,"[2,187,433,46,74]",{'1': '0'}
2626,/arctic_wolf_0/00031.jpg,"[2,190,435,44,72]",{'1': '0'}
2627,/arctic_wolf_0/00032.jpg,"[2,194,436,41,71]",{'1': '0'}
2628,/arctic_wolf_0/00033.jpg,"[2,197,437,39,70]",{'1': '0'}
2629,/arctic_wolf_0/00034.jpg,"[2,199,437,40,70]",{'1': '0'}
2630,/arctic_wolf_0/00035.jpg,"[2,201,437,42,70]",{'1': '0'}
2631,/arctic_wolf_0/00036.jpg,"[2,203,439,42,68]",{'1': '0'}
2632,/arctic_wolf_0/00037.jpg,"[2,205,440,42,67]",{'1': '0'}
2633,/arctic_wolf_0/00038.jpg,"[2,208,440,43,68]",{'1': '0'}
2634,/arctic_wolf_0/00039.jpg,"[2,211,441,45,68]",{'1': '0'}
2635,/arctic_wolf_0/00040.jpg,"[2,213,441,48,69]",{'1': '0'}
2636,/arctic_wolf_0/00041.jpg,"[2,214,442,52,67]",{'1': '0'}
2637,/arctic_wolf_0/00042.jpg,"[2,216,442,55,68]",{'1': '0'}
2638,/arctic_wolf_0/00043.jpg,"[2,220,442,57,69]",{'1': '0'}
2639,/arctic_wolf_0/00044.jpg,"[2,224,442,59,70]",{'1': '0'}
2640,/arctic_wolf_0/00045.jpg,"[2,229,441,61,70]",{'1': '0'}
2641,/arctic_wolf_0/00046.jpg,"[2,234,443,61,70]",{'1': '0'}
2642,/arctic_wolf_0/00047.jpg,"[2,239,444,62,70]",{'1': '0'}
2643,/arctic_wolf_0/00048.jpg,"[2,244,444,63,72]",{'1': '0'}
2644,/arctic_wolf_0/00049.jpg,"[2,248,445,66,72]",{'1': '0'}
2645,/arctic_wolf_0/00050.jpg,"[2,253,445,68,71]",{'1': '0'}
2646,/arctic_wolf_0/00051.jpg,"[2,260,445,68,72]",{'1': '0'}
2647,/arctic_wolf_0/00052.jpg,"[2,268,445,67,72]",{'1': '0'}
2648,/arctic_wolf_0/00053.jpg,"[2,274,446,67,73]",{'1': '0'}
2649,/arctic_wolf_0/00054.jpg,"[2,277,447,69,72]",{'1': '0'}
2650,/arctic_wolf_0/00055.jpg,"[2,279,449,72,70]",{'1': '0'}
2651,/arctic_wolf_0/00056.jpg,"[2,292,451,66,70]",{'1': '0'}
2652,/arctic_wolf_0/00057.jpg,"[2,303,454,61,70]",{'1': '0'}
2653,/arctic_wolf_0/00058.jpg,"[2,308,456,61,68]",{'1': '0'}
2654,/arctic_wolf_0/00059.jpg,"[2,314,457,58,68]",{'1': '0'}
2655,/arctic_wolf_0/00060.jpg,"[2,321,457,53,68]",{'1': '0'}
2656,/arctic_wolf_0/00061.jpg,"[2,325,458,52,67]",{'1': '0'}
2657,/arctic_wolf_0/00062.jpg,"[2,329,458,52,67]",{'1': '0'}
2658,/arctic_wolf_0/00063.jpg,"[2,335,456,50,69]",{'1': '0'}
2659,/arctic_wolf_0/00064.jpg,"[2,338,456,54,69]",{'1': '0'}
2660,/arctic_wolf_0/00065.jpg,"[2,341,457,59,70]",{'1': '0'}
2661,/arctic_wolf_0/00066.jpg,"[2,345,459,66,70]",{'1': '0'}
2662,/arctic_wolf_0/00067.jpg,"[2,348,460,74,70]",{'1': '0'}
2663,/arctic_wolf_0/00068.jpg,"[2,351,461,80,71]",{'1': '0'}
2664,/arctic_wolf_0/00069.jpg,"[2,354,462,89,73]",{'1': '0'}
2665,/arctic_wolf_0/00070.jpg,"[2,358,463,98,75]",{'1': '0'}
2666,/arctic_wolf_0/00071.jpg,"[2,371,464,97,74]",{'1': '0'}
2667,/arctic_wolf_0/00072.jpg,"[2,382,465,98,74]",{'1': '0'}
2668,/arctic_wolf_0/00073.jpg,"[2,388,468,108,73]",{'1': '0'}
2669,/arctic_wolf_0/00074.jpg,"[2,399,469,108,73]",{'1': '0'}
2670,/arctic_wolf_0/00075.jpg,"[2,412,467,104,75]",{'1': '0'}
